DES_SUBGER,DES_REGION,COD_SUC,MAYORISTA,PRODUCTO,CODACTIVOR3,BARRA,DESCGRUPO,SUBGRUPOPROD,DESCMARCAACT,CAPACIDAD,SERIE,SERIEANT,IZQ,FECHAALTA,ANIOALTA,DESCMARCA,DESCSITUACION,CLIENTEESTADO
Provincias,06 Centro,SHU,0017527 San Ignacio Huacho - Huacho,008511 Froster 192 Vert. - 7 cj,000000000400118200,0010105326,Frios,Froster,Fogel,7,120710635,F13-192-CF-VT-LED,F13,3/09/2012,2012,Cristal,Disponible,Activo
Provincias,06 Centro,CCA,0017607 San Ignacio Chincha - Cañete,004102 Froster 280,000000000400008228,0560013818,Frios,Froster,Mimet,12,650225,,,15/07/2005,2005,Cusqueña,Disponible,Activo
Provincias,06 Centro,CCA,0017607 San Ignacio Chincha - Cañete,006436 Visicooler 17p 1pta,000000000400010941,0560015175,Frios,Visicooler,Fogel,12,060915912,V-513-V1,V-5,17/11/2006,2006,Cusqueña,Disponible,Activo
Provincias,06 Centro,CCA,0017607 San Ignacio Chincha - Cañete,007551 Visifroster 820 2 Puertas,000000000400014215,0010077429,Frios,Visifroster,Fogel,32,080715297,F9-820-TE-2PVP-2V-V1,F9-,20/09/2008,2008,Cristal,Disponible,Activo
Provincias,06 Centro,CCA,0017607 San Ignacio Chincha - Cañete,007746 Froster 280 VT,000000000400014276,0010077906,Frios,Froster,Fogel,12,080721887,F9-280-CF-VT-PERU,F9-,6/10/2008,2008,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,000967 Vscooler 19p 1Pta,000000000400007573,0010042292,Frios,Visicooler,Mimet,12,569676,,,24/06/2004,2004,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,000967 Vscooler 19p 1Pta,000000000400008325,0560013055,Frios,Visicooler,Mimet,12,648314,,,30/06/2005,2005,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,003741 Nevera 2 Ptas Sup Corr Meta,000000000400008192,0010040687,Frios,Nevera,Coldex,10,0100301657,,,4/12/2003,2003,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,003741 Nevera 2 Ptas Sup Corr Meta,000000000400008268,0010043148,Frios,Nevera,Coldex,10,0100360618,,,20/07/2004 00:00,2004,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,003741 Nevera 2 Ptas Sup Corr Meta,000000000400042358,0010047006,Frios,Nevera,Inducol,10,06508006,,,28/04/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,003741 Nevera 2 Ptas Sup Corr Meta,000000000400008290,0010048050,Frios,Nevera,Inducol,10,293506505878,,,25/05/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,003741 Nevera 2 Ptas Sup Corr Meta,000000000400064373,0560006704,Frios,Nevera,Coldex,10,0100302930,,,27/12/2003,2003,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400013066,0010069075,Frios,Froster,Fogel,12,070913041,F8-280-CF-V1,F8-,8/10/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400017288,0010069858,Frios,Froster,Fogel,12,070913218,F8-280-CF-V1,F8-,30/10/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400013252,0010070852,Frios,Froster,Fogel,12,071113030,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400013257,0010070872,Frios,Froster,Fogel,12,071113075,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400042371,0010050412,Frios,Froster,Inducol,12,1519114906,,,27/06/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400066265,0010050431,Frios,Froster,Inducol,12,0696030956,,,27/06/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008118,0010051146,Frios,Froster,Mimet,12,649445,,,13/07/2005,2005,Dorada,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008119,0010051147,Frios,Froster,Mimet,12,649465,,,13/07/2005 00:00,2005,Dorada,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008123,0010051274,Frios,Froster,Mimet,12,649451,,,13/07/2005 00:00,2005,Dorada,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008116,0010051433,Frios,Froster,Inducol,12,2325192641,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008066,0010051436,Frios,Froster,Inducol,12,2320193011,,,19/07/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008261,0560013031,Frios,Froster,Mimet,12,648332,,,30/06/2005,2005,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008368,0560013052,Frios,Froster,Mimet,12,649077,,,30/06/2005,2005,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008336,0560013839,Frios,Froster,Inducol,12,650267,,,15/07/2005,2005,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008337,0560013857,Frios,Froster,Inducol,12,650301,,,15/07/2005,2005,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008331,0560013865,Frios,Froster,Inducol,12,650323,,,15/07/2005,2005,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008181,0560013926,Frios,Froster,Inducol,12,4252554LAWL5,,,24/08/2005,2005,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400004599,0010051609,Frios,Froster,Inducol,12,,,,19/07/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008328,0010051730,Frios,Froster,Inducol,12,2000220644,,,19/07/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008340,0010051747,Frios,Froster,Inducol,12,2366215708,,,19/07/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008343,0010051751,Frios,Froster,Inducol,12,2525061011,,,19/07/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400064226,0010051877,Frios,Froster,Inducol,12,2910065942,,,19/07/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008384,0010052339,Frios,Froster,Inducol,12,2882220311,,,19/07/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008381,0010052429,Frios,Froster,Inducol,12,2860220620,,,19/07/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008361,0010052555,Frios,Froster,Inducol,12,3052052321,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008364,0010052559,Frios,Froster,Inducol,12,2334192847,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008354,0010052919,Frios,Froster,Inducol,12,3159061975,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008070,0010052940,Frios,Froster,Inducol,12,3222191652,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008092,0010052943,Frios,Froster,Inducol,12,3000052640,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008093,0010052948,Frios,Froster,Inducol,12,2643224101,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008072,0010052952,Frios,Froster,Inducol,12,3270070101,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400010911,0010052961,Frios,Froster,Inducol,12,3281065751,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008069,0010052977,Frios,Froster,Inducol,12,0647153094,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008373,0010053057,Frios,Froster,Inducol,12,3334221803,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008375,0010053059,Frios,Froster,Inducol,12,3335221932,,,19/07/2005 00:00,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008161,0010053776,Frios,Froster,Inducol,12,3462554RLFZ3,,,9/08/2005 00:00,2005,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008229,0010054273,Frios,Froster,Inducol,12,4460554lawp,,,9/08/2005 00:00,2005,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008085,0010054274,Frios,Froster,Inducol,12,4854554READV,,,9/08/2005,2005,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008083,0010054456,Frios,Froster,Inducol,12,4057554REA95,,,22/08/2005,2005,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400010651,0010057766,Frios,Froster,Fogel,12,060811611,280-CF-V1,280,8/09/2006,2006,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400010679,0010067230,Frios,Froster,Fogel,12,070912083,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400010682,0010067233,Frios,Froster,Fogel,12,070912081,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400012714,0010067372,Frios,Froster,Fogel,12,070912025,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,004102 Froster 280,000000000400008295,0010047872,Frios,Froster,Inducol,12,05033136,,,5/05/2005,2005,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010656,0010060681,Frios,Visicooler,Fogel,12,060915057,V-513-V1,V-5,25/10/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010657,0010060682,Frios,Visicooler,Fogel,12,060915050,V-513-V1,V-5,25/10/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010658,0010060683,Frios,Visicooler,Fogel,12,060915060,V-513-V1,V-5,25/10/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010673,0010060697,Frios,Visicooler,Fogel,12,060915069,V-513-V1,V-5,25/10/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010830,0010060991,Frios,Visicooler,Fogel,12,060914932,V-513-V1,V-5,31/10/2006 00:00,2006,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010840,0010061042,Frios,Visicooler,Fogel,12,060914603,V-513-V1,V-5,31/10/2006 00:00,2006,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010842,0010061044,Frios,Visicooler,Fogel,12,060914857,V-513-V1,V-5,31/10/2006,2006,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400039916,0010061338,Frios,Visicooler,Fogel,12,060915985,V-513-V1,V-5,17/11/2006,2006,San Mateo,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010856,0010061449,Frios,Visicooler,Fogel,12,060915312,V-513-V1,V-5,22/11/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010861,0010061690,Frios,Visicooler,Fogel,12,060915575,V-513-V1,V-5,23/11/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010866,0010061697,Frios,Visicooler,Fogel,12,060915578,V-513-V1,V-5,23/11/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010867,0010061698,Frios,Visicooler,Fogel,12,060915553,V-513-V1,V-5,23/11/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010891,0010061786,Frios,Visicooler,Fogel,12,060915114,V-513-V1,V-5,23/11/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010896,0010061793,Frios,Visicooler,Fogel,12,060915565,V-513-V1,V-5,23/11/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010126,0010062111,Frios,Visicooler,Fogel,12,060915594,V-513-V1,V-5,5/12/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400014646,0010080066,Frios,Visicooler,Fogel,12,080810766,F9-V-513-V1,F9-,7/11/2008,2008,Maltin Power,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400108949,0010097644,Frios,Visicooler,Fogel,12,111020567,F12-X-17-V1,F12,17/10/2011,2011,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006436 Visicooler 17p 1pta,000000000400010935,0560014512,Frios,Visicooler,Fogel,12,060915810,V-513-V1,V-5,17/11/2006,2006,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012963,0010068935,Frios,Visifroster,Fogel,12,071010343,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013163,0010070109,Frios,Visifroster,Fogel,12,071110979,F8280CFPVPV1,F82,15/11/2007,2007,Backus,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013192,0010070158,Frios,Visifroster,Fogel,12,071111234,F8280CFPVPV1,F82,21/12/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400024484,0010076786,Frios,Visifroster,Fogel,12,080811228,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014072,0010076824,Frios,Visifroster,Fogel,12,080811260,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400092092,0010077260,Frios,Visifroster,Fogel,12,080811233,F9-280-CF-PVP-V1,F9-,20/09/2008,2008,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400040589,0010077360,Frios,Visifroster,Fogel,12,080811199,F9-280-CF-PVP-V1,F9-,20/09/2008,2008,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400033918,0010077401,Frios,Visifroster,Fogel,12,080811277,F9-280-CF-PVP-V1,F9-,20/09/2008,2008,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014780,0010081384,Frios,Visifroster,Fogel,12,081111100,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400015420,0010085698,Frios,Visifroster,Fogel,12,090911779,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400015811,0010085988,Frios,Visifroster,Fogel,12,090912909,F10-280 CF-PVP-V1,F10,3/11/2009,2009,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400015810,0010085989,Frios,Visifroster,Fogel,12,090912941,F10-280 CF-PVP-V1,F10,3/11/2009,2009,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400015808,0010085991,Frios,Visifroster,Fogel,12,090912963,F10-280 CF-PVP-V1,F10,3/11/2009,2009,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400015816,0010086156,Frios,Visifroster,Fogel,12,090912992,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400020823,0010087061,Frios,Visifroster,Fogel,12,091011898,F10-280-CF-PVP-V1,F10,7/12/2009,2009,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010926,0010058948,Frios,Visifroster,Fogel,12,060910876,280 CF PVPV1,280,9/10/2006,2006,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400067204,0010059893,Frios,Visifroster,Fogel,12,060911505,280 CF PVPV1,280,23/10/2006,2006,Cristal,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010653,0010060156,Frios,Visifroster,Fogel,12,060912064,280 CF PVPV1,280,25/10/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010655,0010060169,Frios,Visifroster,Fogel,12,060912048,280 CF PVPV1,280,25/10/2006,2006,Pilsen Callao,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012074,0010063593,Frios,Visifroster,Fogel,12,070212745,280 CF PVPV1,280,7/03/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012108,0010063636,Frios,Visifroster,Fogel,12,070212975,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012150,0010063728,Frios,Visifroster,Fogel,12,070212789,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012151,0010063729,Frios,Visifroster,Fogel,12,070212776,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012156,0010063736,Frios,Visifroster,Fogel,12,070212786,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012158,0010063738,Frios,Visifroster,Fogel,12,070212902,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400022348,0010087886,Frios,Visifroster,Fogel,12,091111840,F10-280-CF-PVP-V1,F10,24/12/2009,2009,Cusqueña,Disponible,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400107472,0010096243,Frios,Visifroster,Fogel,12,110923759,F12-F-X-17-PVP-V1,F12,17/10/2011,2011,Pilsen Callao,Disponible,Activo
